param,risk,intervention,agent,cumlative_risk,travel_time,request_time
param_13_4,"[1.0, 0.75]","[-1, -1]",myopic,0,35,12
param_13_4,"[1.0, 0.75]","[-1, -1]",egostistical,0,35,0
param_13_5,"[1.0, 0.75]","[-1, -1]",pomdp,0,33,24
param_13_5,"[1.0, 0.75]","[-1, -1]",myopic,0,33,16
param_13_5,"[1.0, 0.75]","[-1, -1]",egostistical,0,33,0
param_13_6,"[1.0, 0.75]","[-1, -1]",pomdp,0,33,22
param_13_6,"[1.0, 0.75]","[-1, -1]",myopic,0,33,12
param_13_6,"[1.0, 0.75]","[-1, -1]",egostistical,0,33,0
param_13_7,"[1.0, 0.75]","[-1, -1]",pomdp,0,35,27
param_13_7,"[1.0, 0.75]","[-1, -1]",myopic,0,35,12
param_13_7,"[1.0, 0.75]","[-1, -1]",egostistical,0,35,0
param_13_8,"[1.0, 0.75]","[-1, -1]",pomdp,0,34,26
param_13_8,"[1.0, 0.75]","[-1, -1]",myopic,0,34,12
param_13_8,"[1.0, 0.75]","[-1, -1]",egostistical,0,34,0
param_13_9,"[1.0, 0.75]","[-1, -1]",pomdp,0,29,23
param_13_9,"[1.0, 0.75]","[-1, -1]",myopic,0,29,12
param_13_9,"[1.0, 0.75]","[-1, -1]",egostistical,0,29,0
param_13_11,"[1.0, 0.75]","[-1, -1]",pomdp,0,34,17
param_13_11,"[1.0, 0.75]","[-1, -1]",myopic,0,34,12
param_13_11,"[1.0, 0.75]","[-1, -1]",egostistical,0,34,0
param_13_1,"[1.0, 0.75]","[-1, 0]",pomdp,0,26,12
param_13_1,"[1.0, 0.75]","[-1, 0]",myopic,0,28,16
param_13_1,"[1.0, 0.75]","[-1, 0]",egostistical,0,34,0
param_13_2,"[1.0, 0.75]","[-1, 0]",pomdp,0,26,11
param_13_2,"[1.0, 0.75]","[-1, 0]",myopic,0,31,12
param_13_2,"[1.0, 0.75]","[-1, 0]",egostistical,0,34,0
param_13_3,"[1.0, 0.75]","[-1, 0]",pomdp,0,26,11
param_13_3,"[1.0, 0.75]","[-1, 0]",myopic,0,30,12
param_13_3,"[1.0, 0.75]","[-1, 0]",egostistical,0,36,0
param_13_4,"[1.0, 0.75]","[-1, 0]",pomdp,0,26,6
param_13_4,"[1.0, 0.75]","[-1, 0]",myopic,0,28,12
param_13_4,"[1.0, 0.75]","[-1, 0]",egostistical,0,35,0
param_13_5,"[1.0, 0.75]","[-1, 0]",pomdp,0,26,17
param_13_5,"[1.0, 0.75]","[-1, 0]",myopic,0,28,16
param_13_5,"[1.0, 0.75]","[-1, 0]",egostistical,0,33,0
param_13_6,"[1.0, 0.75]","[-1, 0]",pomdp,0,26,11
param_13_6,"[1.0, 0.75]","[-1, 0]",myopic,0,30,12
param_13_6,"[1.0, 0.75]","[-1, 0]",egostistical,0,33,0
param_13_7,"[1.0, 0.75]","[-1, 0]",pomdp,0,26,11
param_13_7,"[1.0, 0.75]","[-1, 0]",myopic,0,30,12
param_13_7,"[1.0, 0.75]","[-1, 0]",egostistical,0,35,0
param_13_8,"[1.0, 0.75]","[-1, 0]",pomdp,0,26,11
param_13_8,"[1.0, 0.75]","[-1, 0]",myopic,0,28,12
param_13_8,"[1.0, 0.75]","[-1, 0]",egostistical,0,34,0
param_13_9,"[1.0, 0.75]","[-1, 0]",pomdp,0,25,17
param_13_9,"[1.0, 0.75]","[-1, 0]",myopic,0,25,12
param_13_9,"[1.0, 0.75]","[-1, 0]",egostistical,0,29,0
param_13_11,"[1.0, 0.75]","[-1, 0]",pomdp,0,26,11
param_13_11,"[1.0, 0.75]","[-1, 0]",myopic,0,31,12
param_13_11,"[1.0, 0.75]","[-1, 0]",egostistical,0,34,0
param_13_1,"[1.0, 0.75]","[0, -1]",pomdp,0,26,16
param_13_1,"[1.0, 0.75]","[0, -1]",myopic,0,26,12
param_13_1,"[1.0, 0.75]","[0, -1]",egostistical,0,34,0
param_13_2,"[1.0, 0.75]","[0, -1]",pomdp,0,25,17
param_13_2,"[1.0, 0.75]","[0, -1]",myopic,0,25,12
param_13_2,"[1.0, 0.75]","[0, -1]",egostistical,0,34,0
param_13_3,"[1.0, 0.75]","[0, -1]",pomdp,0,36,24
param_13_3,"[1.0, 0.75]","[0, -1]",myopic,0,27,12
param_13_3,"[1.0, 0.75]","[0, -1]",egostistical,0,36,0
param_13_4,"[1.0, 0.75]","[0, -1]",pomdp,0,35,23
param_13_4,"[1.0, 0.75]","[0, -1]",myopic,0,32,12
param_13_4,"[1.0, 0.75]","[0, -1]",egostistical,0,35,0
param_13_5,"[1.0, 0.75]","[0, -1]",pomdp,0,25,16
param_13_5,"[1.0, 0.75]","[0, -1]",myopic,0,25,12
param_13_5,"[1.0, 0.75]","[0, -1]",egostistical,0,33,0
param_13_6,"[1.0, 0.75]","[0, -1]",pomdp,0,24,17
param_13_6,"[1.0, 0.75]","[0, -1]",myopic,0,24,12
param_13_6,"[1.0, 0.75]","[0, -1]",egostistical,0,33,0
param_13_7,"[1.0, 0.75]","[0, -1]",pomdp,0,24,18
param_13_7,"[1.0, 0.75]","[0, -1]",myopic,0,24,12
param_13_7,"[1.0, 0.75]","[0, -1]",egostistical,0,35,0
param_13_8,"[1.0, 0.75]","[0, -1]",pomdp,0,34,26
param_13_8,"[1.0, 0.75]","[0, -1]",myopic,0,26,12
param_13_8,"[1.0, 0.75]","[0, -1]",egostistical,0,34,0
param_13_9,"[1.0, 0.75]","[0, -1]",pomdp,0,25,16
param_13_9,"[1.0, 0.75]","[0, -1]",myopic,0,25,12
param_13_9,"[1.0, 0.75]","[0, -1]",egostistical,0,29,0
param_13_11,"[1.0, 0.75]","[0, -1]",pomdp,0,34,17
param_13_11,"[1.0, 0.75]","[0, -1]",myopic,0,28,12
param_13_11,"[1.0, 0.75]","[0, -1]",egostistical,0,34,0
param_13_1,"[1.0, 0.75]","[0, 0]",pomdp,0,17,11
param_13_1,"[1.0, 0.75]","[0, 0]",myopic,0,20,12
param_13_1,"[1.0, 0.75]","[0, 0]",egostistical,0,34,0
param_13_2,"[1.0, 0.75]","[0, 0]",pomdp,0,18,12
param_13_2,"[1.0, 0.75]","[0, 0]",myopic,0,19,12
param_13_2,"[1.0, 0.75]","[0, 0]",egostistical,0,34,0
param_13_3,"[1.0, 0.75]","[0, 0]",pomdp,0,23,11
param_13_3,"[1.0, 0.75]","[0, 0]",myopic,0,21,12
param_13_3,"[1.0, 0.75]","[0, 0]",egostistical,0,36,0
param_13_4,"[1.0, 0.75]","[0, 0]",pomdp,0,26,6
param_13_4,"[1.0, 0.75]","[0, 0]",myopic,0,24,12
param_13_4,"[1.0, 0.75]","[0, 0]",egostistical,0,35,0
param_13_5,"[1.0, 0.75]","[0, 0]",pomdp,0,16,11
param_13_5,"[1.0, 0.75]","[0, 0]",myopic,0,20,12
param_13_5,"[1.0, 0.75]","[0, 0]",egostistical,0,33,0
param_13_6,"[1.0, 0.75]","[0, 0]",pomdp,0,16,11
param_13_6,"[1.0, 0.75]","[0, 0]",myopic,0,18,12
param_13_6,"[1.0, 0.75]","[0, 0]",egostistical,0,33,0
param_13_7,"[1.0, 0.75]","[0, 0]",pomdp,0,17,12
param_13_7,"[1.0, 0.75]","[0, 0]",myopic,0,18,12
param_13_7,"[1.0, 0.75]","[0, 0]",egostistical,0,35,0
param_13_8,"[1.0, 0.75]","[0, 0]",pomdp,0,23,11
param_13_8,"[1.0, 0.75]","[0, 0]",myopic,0,20,12
param_13_8,"[1.0, 0.75]","[0, 0]",egostistical,0,34,0
param_13_9,"[1.0, 0.75]","[0, 0]",pomdp,0,16,11
param_13_9,"[1.0, 0.75]","[0, 0]",myopic,0,21,12
param_13_9,"[1.0, 0.75]","[0, 0]",egostistical,0,29,0
param_13_11,"[1.0, 0.75]","[0, 0]",pomdp,0,23,11
param_13_11,"[1.0, 0.75]","[0, 0]",myopic,0,23,12
param_13_11,"[1.0, 0.75]","[0, 0]",egostistical,0,34,0
param_13_1,"[0.0, 1.0]","[-1, -1]",pomdp,0,26,17
param_13_1,"[0.0, 1.0]","[-1, -1]",myopic,0,32,16
param_13_1,"[0.0, 1.0]","[-1, -1]",egostistical,0,26,0
param_13_2,"[0.0, 1.0]","[-1, -1]",pomdp,0,26,17
param_13_2,"[0.0, 1.0]","[-1, -1]",myopic,0,31,14
param_13_2,"[0.0, 1.0]","[-1, -1]",egostistical,0,26,0
param_13_3,"[0.0, 1.0]","[-1, -1]",pomdp,0,26,17
param_13_3,"[0.0, 1.0]","[-1, -1]",myopic,0,26,12
param_13_3,"[0.0, 1.0]","[-1, -1]",egostistical,0,26,0
param_13_4,"[0.0, 1.0]","[-1, -1]",pomdp,0,26,17
param_13_4,"[0.0, 1.0]","[-1, -1]",myopic,0,26,12
param_13_4,"[0.0, 1.0]","[-1, -1]",egostistical,0,26,0
param_13_5,"[0.0, 1.0]","[-1, -1]",pomdp,0,25,18
param_13_5,"[0.0, 1.0]","[-1, -1]",myopic,0,31,16
param_13_5,"[0.0, 1.0]","[-1, -1]",egostistical,0,25,0
param_13_6,"[0.0, 1.0]","[-1, -1]",pomdp,0,25,18
param_13_6,"[0.0, 1.0]","[-1, -1]",myopic,0,31,14
param_13_6,"[0.0, 1.0]","[-1, -1]",egostistical,0,25,0
param_13_7,"[0.0, 1.0]","[-1, -1]",pomdp,0,25,18
param_13_7,"[0.0, 1.0]","[-1, -1]",myopic,0,32,13
param_13_7,"[0.0, 1.0]","[-1, -1]",egostistical,0,25,0
param_13_8,"[0.0, 1.0]","[-1, -1]",pomdp,0,25,18
param_13_8,"[0.0, 1.0]","[-1, -1]",myopic,0,25,12
param_13_8,"[0.0, 1.0]","[-1, -1]",egostistical,0,25,0
param_13_9,"[0.0, 1.0]","[-1, -1]",pomdp,0,25,18
param_13_9,"[0.0, 1.0]","[-1, -1]",myopic,0,27,12
param_13_9,"[0.0, 1.0]","[-1, -1]",egostistical,0,25,0
param_13_11,"[0.0, 1.0]","[-1, -1]",pomdp,0,26,12
param_13_11,"[0.0, 1.0]","[-1, -1]",myopic,0,24,12
param_13_11,"[0.0, 1.0]","[-1, -1]",egostistical,0,26,0
param_13_1,"[0.0, 1.0]","[-1, 0]",pomdp,0,15,6
param_13_1,"[0.0, 1.0]","[-1, 0]",myopic,0,26,16
param_13_1,"[0.0, 1.0]","[-1, 0]",egostistical,0,26,0
param_13_2,"[0.0, 1.0]","[-1, 0]",pomdp,0,15,6
param_13_2,"[0.0, 1.0]","[-1, 0]",myopic,0,28,14
param_13_2,"[0.0, 1.0]","[-1, 0]",egostistical,0,26,0
param_13_3,"[0.0, 1.0]","[-1, 0]",pomdp,0,15,6
param_13_3,"[0.0, 1.0]","[-1, 0]",myopic,0,19,12
param_13_3,"[0.0, 1.0]","[-1, 0]",egostistical,0,26,0
param_13_4,"[0.0, 1.0]","[-1, 0]",pomdp,0,15,6
param_13_4,"[0.0, 1.0]","[-1, 0]",myopic,0,19,12
param_13_4,"[0.0, 1.0]","[-1, 0]",egostistical,0,26,0
param_13_5,"[0.0, 1.0]","[-1, 0]",pomdp,0,15,6
param_13_5,"[0.0, 1.0]","[-1, 0]",myopic,0,26,16
param_13_5,"[0.0, 1.0]","[-1, 0]",egostistical,0,25,0
param_13_6,"[0.0, 1.0]","[-1, 0]",pomdp,0,15,6
param_13_6,"[0.0, 1.0]","[-1, 0]",myopic,0,28,14
param_13_6,"[0.0, 1.0]","[-1, 0]",egostistical,0,25,0
param_13_7,"[0.0, 1.0]","[-1, 0]",pomdp,0,15,6
param_13_7,"[0.0, 1.0]","[-1, 0]",myopic,0,27,13
param_13_7,"[0.0, 1.0]","[-1, 0]",egostistical,0,25,0
param_13_8,"[0.0, 1.0]","[-1, 0]",pomdp,0,15,6
param_13_8,"[0.0, 1.0]","[-1, 0]",myopic,0,17,12
param_13_8,"[0.0, 1.0]","[-1, 0]",egostistical,0,25,0
param_13_9,"[0.0, 1.0]","[-1, 0]",pomdp,0,15,6
param_13_9,"[0.0, 1.0]","[-1, 0]",myopic,0,23,12
param_13_9,"[0.0, 1.0]","[-1, 0]",egostistical,0,25,0
param_13_11,"[0.0, 1.0]","[-1, 0]",pomdp,0,15,6
param_13_11,"[0.0, 1.0]","[-1, 0]",myopic,0,21,12
param_13_11,"[0.0, 1.0]","[-1, 0]",egostistical,0,26,0
param_13_1,"[0.0, 1.0]","[0, -1]",pomdp,0,26,17
param_13_1,"[0.0, 1.0]","[0, -1]",myopic,0,26,12
param_13_1,"[0.0, 1.0]","[0, -1]",egostistical,0,26,0
param_13_2,"[0.0, 1.0]","[0, -1]",pomdp,0,26,17
param_13_2,"[0.0, 1.0]","[0, -1]",myopic,0,26,12
param_13_2,"[0.0, 1.0]","[0, -1]",egostistical,0,26,0
param_13_3,"[0.0, 1.0]","[0, -1]",pomdp,0,26,17
param_13_3,"[0.0, 1.0]","[0, -1]",myopic,0,26,12
param_13_3,"[0.0, 1.0]","[0, -1]",egostistical,0,26,0
param_13_4,"[0.0, 1.0]","[0, -1]",pomdp,0,26,17
param_13_4,"[0.0, 1.0]","[0, -1]",myopic,0,26,12
param_13_4,"[0.0, 1.0]","[0, -1]",egostistical,0,26,0
param_13_5,"[0.0, 1.0]","[0, -1]",pomdp,0,25,18
param_13_5,"[0.0, 1.0]","[0, -1]",myopic,0,25,12
param_13_5,"[0.0, 1.0]","[0, -1]",egostistical,0,25,0
param_13_6,"[0.0, 1.0]","[0, -1]",pomdp,0,25,18
param_13_6,"[0.0, 1.0]","[0, -1]",myopic,0,25,12
param_13_6,"[0.0, 1.0]","[0, -1]",egostistical,0,25,0
param_13_7,"[0.0, 1.0]","[0, -1]",pomdp,0,25,18
param_13_7,"[0.0, 1.0]","[0, -1]",myopic,0,25,12
param_13_7,"[0.0, 1.0]","[0, -1]",egostistical,0,25,0
param_13_8,"[0.0, 1.0]","[0, -1]",pomdp,0,25,18
param_13_8,"[0.0, 1.0]","[0, -1]",myopic,0,25,12
param_13_8,"[0.0, 1.0]","[0, -1]",egostistical,0,25,0
param_13_9,"[0.0, 1.0]","[0, -1]",pomdp,0,25,18
param_13_9,"[0.0, 1.0]","[0, -1]",myopic,0,25,12
param_13_9,"[0.0, 1.0]","[0, -1]",egostistical,0,25,0
param_13_11,"[0.0, 1.0]","[0, -1]",pomdp,0,26,12
param_13_11,"[0.0, 1.0]","[0, -1]",myopic,0,26,12
param_13_11,"[0.0, 1.0]","[0, -1]",egostistical,0,26,0
param_13_1,"[0.0, 1.0]","[0, 0]",pomdp,0,15,6
param_13_1,"[0.0, 1.0]","[0, 0]",myopic,0,20,12
param_13_1,"[0.0, 1.0]","[0, 0]",egostistical,0,26,0
param_13_2,"[0.0, 1.0]","[0, 0]",pomdp,0,15,6
param_13_2,"[0.0, 1.0]","[0, 0]",myopic,0,19,12
param_13_2,"[0.0, 1.0]","[0, 0]",egostistical,0,26,0
param_13_3,"[0.0, 1.0]","[0, 0]",pomdp,0,15,6
param_13_3,"[0.0, 1.0]","[0, 0]",myopic,0,19,12
param_13_3,"[0.0, 1.0]","[0, 0]",egostistical,0,26,0
param_13_4,"[0.0, 1.0]","[0, 0]",pomdp,0,15,6
param_13_4,"[0.0, 1.0]","[0, 0]",myopic,0,19,12
param_13_4,"[0.0, 1.0]","[0, 0]",egostistical,0,26,0
param_13_5,"[0.0, 1.0]","[0, 0]",pomdp,0,15,6
param_13_5,"[0.0, 1.0]","[0, 0]",myopic,0,20,12
param_13_5,"[0.0, 1.0]","[0, 0]",egostistical,0,25,0
param_13_6,"[0.0, 1.0]","[0, 0]",pomdp,0,15,6
param_13_6,"[0.0, 1.0]","[0, 0]",myopic,0,17,12
param_13_6,"[0.0, 1.0]","[0, 0]",egostistical,0,25,0
param_13_7,"[0.0, 1.0]","[0, 0]",pomdp,0,15,6
param_13_7,"[0.0, 1.0]","[0, 0]",myopic,0,17,12
param_13_7,"[0.0, 1.0]","[0, 0]",egostistical,0,25,0
param_13_8,"[0.0, 1.0]","[0, 0]",pomdp,0,15,6
param_13_8,"[0.0, 1.0]","[0, 0]",myopic,0,17,12
param_13_8,"[0.0, 1.0]","[0, 0]",egostistical,0,25,0
param_13_9,"[0.0, 1.0]","[0, 0]",pomdp,0,15,6
param_13_9,"[0.0, 1.0]","[0, 0]",myopic,0,21,12
param_13_9,"[0.0, 1.0]","[0, 0]",egostistical,0,25,0
param_13_11,"[0.0, 1.0]","[0, 0]",pomdp,0,15,6
param_13_11,"[0.0, 1.0]","[0, 0]",myopic,0,21,12
param_13_11,"[0.0, 1.0]","[0, 0]",egostistical,0,26,0
param_13_1,"[0.25, 1.0]","[-1, -1]",pomdp,0,34,23
param_13_1,"[0.25, 1.0]","[-1, -1]",myopic,0,32,16
param_13_1,"[0.25, 1.0]","[-1, -1]",egostistical,0.5,26,0
param_13_2,"[0.25, 1.0]","[-1, -1]",pomdp,0,31,22
param_13_2,"[0.25, 1.0]","[-1, -1]",myopic,0,31,14
param_13_2,"[0.25, 1.0]","[-1, -1]",egostistical,0.5,26,0
param_13_3,"[0.25, 1.0]","[-1, -1]",pomdp,0,29,17
param_13_3,"[0.25, 1.0]","[-1, -1]",myopic,0,26,12
param_13_3,"[0.25, 1.0]","[-1, -1]",egostistical,0.5,26,0
param_13_4,"[0.25, 1.0]","[-1, -1]",pomdp,0.5,26,17
param_13_4,"[0.25, 1.0]","[-1, -1]",myopic,0.5,26,12
param_13_4,"[0.25, 1.0]","[-1, -1]",egostistical,0.5,26,0
param_13_5,"[0.25, 1.0]","[-1, -1]",pomdp,0,27,21
param_13_5,"[0.25, 1.0]","[-1, -1]",myopic,0,31,16
param_13_5,"[0.25, 1.0]","[-1, -1]",egostistical,0.5,25,0
param_13_6,"[0.25, 1.0]","[-1, -1]",pomdp,0,26,17
param_13_6,"[0.25, 1.0]","[-1, -1]",myopic,0,31,14
param_13_6,"[0.25, 1.0]","[-1, -1]",egostistical,0.5,25,0
param_13_7,"[0.25, 1.0]","[-1, -1]",pomdp,0,32,22
param_13_7,"[0.25, 1.0]","[-1, -1]",myopic,0,32,13
param_13_7,"[0.25, 1.0]","[-1, -1]",egostistical,0.5,25,0
param_13_8,"[0.25, 1.0]","[-1, -1]",pomdp,0,27,20
param_13_8,"[0.25, 1.0]","[-1, -1]",myopic,0,25,12
param_13_8,"[0.25, 1.0]","[-1, -1]",egostistical,0.5,25,0
param_13_9,"[0.25, 1.0]","[-1, -1]",pomdp,0,25,19
param_13_9,"[0.25, 1.0]","[-1, -1]",myopic,0,27,12
param_13_9,"[0.25, 1.0]","[-1, -1]",egostistical,0,25,0
param_13_11,"[0.25, 1.0]","[-1, -1]",pomdp,0,27,11
param_13_11,"[0.25, 1.0]","[-1, -1]",myopic,0,24,12
param_13_11,"[0.25, 1.0]","[-1, -1]",egostistical,0.5,26,0
param_13_1,"[0.25, 1.0]","[-1, 0]",pomdp,0,26,12
param_13_1,"[0.25, 1.0]","[-1, 0]",myopic,0,26,16
param_13_1,"[0.25, 1.0]","[-1, 0]",egostistical,0.5,26,0
param_13_2,"[0.25, 1.0]","[-1, 0]",pomdp,0,23,11
param_13_2,"[0.25, 1.0]","[-1, 0]",myopic,0,28,14
param_13_2,"[0.25, 1.0]","[-1, 0]",egostistical,0.5,26,0
param_13_3,"[0.25, 1.0]","[-1, 0]",pomdp,0,19,11
param_13_3,"[0.25, 1.0]","[-1, 0]",myopic,0,19,12
param_13_3,"[0.25, 1.0]","[-1, 0]",egostistical,0.5,26,0
param_13_4,"[0.25, 1.0]","[-1, 0]",pomdp,0.5,15,6
param_13_4,"[0.25, 1.0]","[-1, 0]",myopic,0.5,19,12
param_13_4,"[0.25, 1.0]","[-1, 0]",egostistical,0.5,26,0
param_13_5,"[0.25, 1.0]","[-1, 0]",pomdp,0,19,11
param_13_5,"[0.25, 1.0]","[-1, 0]",myopic,0,26,16
param_13_5,"[0.25, 1.0]","[-1, 0]",egostistical,0.5,25,0
param_13_6,"[0.25, 1.0]","[-1, 0]",pomdp,0,19,12
param_13_6,"[0.25, 1.0]","[-1, 0]",myopic,0,28,14
param_13_6,"[0.25, 1.0]","[-1, 0]",egostistical,0.5,25,0
param_13_7,"[0.25, 1.0]","[-1, 0]",pomdp,0,23,11
param_13_7,"[0.25, 1.0]","[-1, 0]",myopic,0,27,13
param_13_7,"[0.25, 1.0]","[-1, 0]",egostistical,0.5,25,0
param_13_8,"[0.25, 1.0]","[-1, 0]",pomdp,0,19,10
param_13_8,"[0.25, 1.0]","[-1, 0]",myopic,0,17,12
param_13_8,"[0.25, 1.0]","[-1, 0]",egostistical,0.5,25,0
param_13_9,"[0.25, 1.0]","[-1, 0]",pomdp,0,18,12
param_13_9,"[0.25, 1.0]","[-1, 0]",myopic,0,23,12
param_13_9,"[0.25, 1.0]","[-1, 0]",egostistical,0,25,0
param_13_11,"[0.25, 1.0]","[-1, 0]",pomdp,0,19,11
param_13_11,"[0.25, 1.0]","[-1, 0]",myopic,0,21,12
param_13_11,"[0.25, 1.0]","[-1, 0]",egostistical,0.5,26,0
param_13_1,"[0.25, 1.0]","[0, -1]",pomdp,0,26,16
param_13_1,"[0.25, 1.0]","[0, -1]",myopic,0,26,12
param_13_1,"[0.25, 1.0]","[0, -1]",egostistical,0.5,26,0
param_13_2,"[0.25, 1.0]","[0, -1]",pomdp,0,26,16
param_13_2,"[0.25, 1.0]","[0, -1]",myopic,0,26,12
param_13_2,"[0.25, 1.0]","[0, -1]",egostistical,0.5,26,0
param_13_3,"[0.25, 1.0]","[0, -1]",pomdp,0,26,16
param_13_3,"[0.25, 1.0]","[0, -1]",myopic,0,26,12
param_13_3,"[0.25, 1.0]","[0, -1]",egostistical,0.5,26,0
param_13_4,"[0.25, 1.0]","[0, -1]",pomdp,0.5,26,17
param_13_4,"[0.25, 1.0]","[0, -1]",myopic,0.5,26,12
param_13_4,"[0.25, 1.0]","[0, -1]",egostistical,0.5,26,0
param_13_5,"[0.25, 1.0]","[0, -1]",pomdp,0,25,17
param_13_5,"[0.25, 1.0]","[0, -1]",myopic,0,25,12
param_13_5,"[0.25, 1.0]","[0, -1]",egostistical,0.5,25,0
param_13_6,"[0.25, 1.0]","[0, -1]",pomdp,0,25,16
param_13_6,"[0.25, 1.0]","[0, -1]",myopic,0,25,12
param_13_6,"[0.25, 1.0]","[0, -1]",egostistical,0.5,25,0
param_13_7,"[0.25, 1.0]","[0, -1]",pomdp,0,25,16
param_13_7,"[0.25, 1.0]","[0, -1]",myopic,0,25,12
param_13_7,"[0.25, 1.0]","[0, -1]",egostistical,0.5,25,0
param_13_8,"[0.25, 1.0]","[0, -1]",pomdp,0,25,16
param_13_8,"[0.25, 1.0]","[0, -1]",myopic,0,25,12
param_13_8,"[0.25, 1.0]","[0, -1]",egostistical,0.5,25,0
param_13_9,"[0.25, 1.0]","[0, -1]",pomdp,0,25,19
param_13_9,"[0.25, 1.0]","[0, -1]",myopic,0,25,12
param_13_9,"[0.25, 1.0]","[0, -1]",egostistical,0,25,0
param_13_11,"[0.25, 1.0]","[0, -1]",pomdp,0,26,11
param_13_11,"[0.25, 1.0]","[0, -1]",myopic,0,26,12
param_13_11,"[0.25, 1.0]","[0, -1]",egostistical,0.5,26,0
param_13_1,"[0.25, 1.0]","[0, 0]",pomdp,0,17,11
param_13_1,"[0.25, 1.0]","[0, 0]",myopic,0,20,12
param_13_1,"[0.25, 1.0]","[0, 0]",egostistical,0.5,26,0
param_13_2,"[0.25, 1.0]","[0, 0]",pomdp,0,17,11
param_13_2,"[0.25, 1.0]","[0, 0]",myopic,0,19,12
param_13_2,"[0.25, 1.0]","[0, 0]",egostistical,0.5,26,0
param_13_3,"[0.25, 1.0]","[0, 0]",pomdp,0,17,11
param_13_3,"[0.25, 1.0]","[0, 0]",myopic,0,19,12
param_13_3,"[0.25, 1.0]","[0, 0]",egostistical,0.5,26,0
param_13_4,"[0.25, 1.0]","[0, 0]",pomdp,0.5,15,6
param_13_4,"[0.25, 1.0]","[0, 0]",myopic,0.5,19,12
param_13_4,"[0.25, 1.0]","[0, 0]",egostistical,0.5,26,0
param_13_5,"[0.25, 1.0]","[0, 0]",pomdp,0,15,11
param_13_5,"[0.25, 1.0]","[0, 0]",myopic,0,20,12
param_13_5,"[0.25, 1.0]","[0, 0]",egostistical,0.5,25,0
param_13_6,"[0.25, 1.0]","[0, 0]",pomdp,0,18,11
param_13_6,"[0.25, 1.0]","[0, 0]",myopic,0,17,12
param_13_6,"[0.25, 1.0]","[0, 0]",egostistical,0.5,25,0
param_13_7,"[0.25, 1.0]","[0, 0]",pomdp,0,16,11
param_13_7,"[0.25, 1.0]","[0, 0]",myopic,0,17,12
param_13_7,"[0.25, 1.0]","[0, 0]",egostistical,0.5,25,0
param_13_8,"[0.25, 1.0]","[0, 0]",pomdp,0,16,11
param_13_8,"[0.25, 1.0]","[0, 0]",myopic,0,17,12
param_13_8,"[0.25, 1.0]","[0, 0]",egostistical,0.5,25,0
param_13_9,"[0.25, 1.0]","[0, 0]",pomdp,0,15,12
param_13_9,"[0.25, 1.0]","[0, 0]",myopic,0,21,12
param_13_9,"[0.25, 1.0]","[0, 0]",egostistical,0,25,0
param_13_11,"[0.25, 1.0]","[0, 0]",pomdp,0,20,11
param_13_11,"[0.25, 1.0]","[0, 0]",myopic,0,21,12
param_13_11,"[0.25, 1.0]","[0, 0]",egostistical,0.5,26,0
param_13_1,"[0.5, 1.0]","[-1, -1]",pomdp,0,34,23
param_13_1,"[0.5, 1.0]","[-1, -1]",myopic,0,34,16
param_13_1,"[0.5, 1.0]","[-1, -1]",egostistical,0,34,0
param_13_2,"[0.5, 1.0]","[-1, -1]",pomdp,0,34,23
param_13_2,"[0.5, 1.0]","[-1, -1]",myopic,0,34,12
param_13_2,"[0.5, 1.0]","[-1, -1]",egostistical,0,34,0
param_13_3,"[0.5, 1.0]","[-1, -1]",pomdp,0,36,24
param_13_3,"[0.5, 1.0]","[-1, -1]",myopic,0,36,12
param_13_3,"[0.5, 1.0]","[-1, -1]",egostistical,0,36,0
param_13_4,"[0.5, 1.0]","[-1, -1]",pomdp,0,35,23
param_13_4,"[0.5, 1.0]","[-1, -1]",myopic,0,35,12
param_13_4,"[0.5, 1.0]","[-1, -1]",egostistical,0,35,0
param_13_5,"[0.5, 1.0]","[-1, -1]",pomdp,0,33,24
param_13_5,"[0.5, 1.0]","[-1, -1]",myopic,0,33,16
param_13_5,"[0.5, 1.0]","[-1, -1]",egostistical,0,33,0
param_13_6,"[0.5, 1.0]","[-1, -1]",pomdp,0,33,22
param_13_6,"[0.5, 1.0]","[-1, -1]",myopic,0,33,12
param_13_6,"[0.5, 1.0]","[-1, -1]",egostistical,0,33,0
param_13_7,"[0.5, 1.0]","[-1, -1]",pomdp,0,35,27
param_13_7,"[0.5, 1.0]","[-1, -1]",myopic,0,35,12
param_13_7,"[0.5, 1.0]","[-1, -1]",egostistical,0,35,0
param_13_8,"[0.5, 1.0]","[-1, -1]",pomdp,0,34,26
param_13_8,"[0.5, 1.0]","[-1, -1]",myopic,0,34,12
param_13_8,"[0.5, 1.0]","[-1, -1]",egostistical,0,34,0
param_13_9,"[0.5, 1.0]","[-1, -1]",pomdp,0,29,23
param_13_9,"[0.5, 1.0]","[-1, -1]",myopic,0,29,12
param_13_9,"[0.5, 1.0]","[-1, -1]",egostistical,0,29,0
param_13_11,"[0.5, 1.0]","[-1, -1]",pomdp,0,34,17
param_13_11,"[0.5, 1.0]","[-1, -1]",myopic,0,34,12
param_13_11,"[0.5, 1.0]","[-1, -1]",egostistical,0,34,0
param_13_1,"[0.5, 1.0]","[-1, 0]",pomdp,0,26,12
param_13_1,"[0.5, 1.0]","[-1, 0]",myopic,0,28,16
param_13_1,"[0.5, 1.0]","[-1, 0]",egostistical,0,34,0
